-6.440181837801349785e-01,-5.611504547118594255e-01,3.349159834252950496e-01,-6.471713354033373777e-01,1.800825864931435427e-01,7.424245170549641226e-02,-7.567075710133350785e-01,4.577667332247991050e-01,-6.862378697430929764e-01
-2.469160459560496013e-01,-9.330202847265669508e-01,8.068747363535578865e-01,-6.905408649240293295e-01,-4.502013470385683447e-01,-2.081678515479820912e-01,-5.152793629544255571e-01,1.590308978307390098e-01,2.868433011266136728e-02
-2.002639315408501763e-01,-1.104607034341194005e+00,1.099449412324534414e+00,-6.699590799372674432e-01,-5.251469305252396413e-01,-2.162222359198665012e-01,3.567641870122089665e-01,1.522262521087041909e-01,1.164524688534815666e-01
2.252057973086996345e-01,-5.047219803884944733e-01,-2.627232255682662165e-01,1.233597434442376684e-01,-8.192273765666935326e-01,-7.749307692295159811e-01,-1.945568048427816776e-01,-1.250388255176455132e+00,7.388294884574091448e-01
1.858250733556842116e+00,4.651607652969729778e-01,-1.010232475861559953e+00,-4.751435321434998027e-01,5.829735097606743022e-01,-2.290887787750251370e+00,2.664864564074370668e-01,-1.669667522724329334e-01,6.506791662521203001e-01
3.779575797510790203e-01,-7.350513920251298128e-01,1.063968025172109311e+00,1.349942224074238251e+00,2.603861867203281499e-01,-6.566253135679543940e-01,9.066142376969607564e-02,4.779882754032787617e-01,3.672370083398970309e-01
-2.494134704623606202e-01,1.935882915772709767e-01,-1.295109953103722011e+00,1.797137257316753223e+00,2.007644877923325522e-01,-3.761846758359297938e-01,-5.372485477710148283e-02,-1.431727112455369655e+00,1.761930132721595266e+00
1.282544872376947032e+00,2.330804410703928853e-01,-1.100163574363031582e+00,1.074102535275726522e+00,9.864500820432474670e-01,-7.243164479130964617e-01,2.516210265117384548e-01,2.886761511805975289e+00,6.753415432827502007e-01
1.316618141059095137e+00,-4.574141326165673260e-01,1.715366205826951429e+00,1.108030449921900695e+00,4.052845579522399988e-01,-4.043340631382909556e-01,-7.033511751643976018e-01,1.246894811284697591e+00,7.467458580783572497e-01
-7.000864560524880376e-02,-6.562745316885628677e-01,-4.271588184112293241e-01,1.052675794110349949e+00,-4.834582947520127960e-01,-5.460998618619794520e-01,8.894035522031077390e-01,-2.284261645243987005e+00,-4.841023241481373640e-01
-6.658975512212986780e-01,2.111554082062337301e+00,2.991201856415949267e-01,1.470462710342296253e+00,7.643603056874125334e-01,1.861779711015538297e+00,-7.278328521470780466e-01,-2.025214097110267453e+00,-4.237383502904309984e-01
3.200604312727640260e-02,-8.697641616959823629e-01,3.872941951149561080e-01,1.135222955834889857e+00,-2.379063810770663534e-01,3.452185685438558416e+00,9.021423580944701870e-01,-2.739573661252004966e-01,-1.420627433085730695e+00
3.604728909494580025e-01,-6.224755066279471505e-01,1.154879516831455843e+00,-5.719432329612885724e-01,-8.160473774376704181e-01,3.242404203403533303e-01,-1.230890747516205197e+00,2.544518957389316216e-01,1.725276083986740927e+00
2.413646447086204017e-01,-4.442457923732078817e-01,-2.947569746965403650e-02,5.436839841032546916e-01,-3.295123117152142234e-01,2.549982031547080585e-01,-5.470164594723152529e-01,1.134078733961496888e-01,2.253112994812493663e-01
-5.523486505908647981e-01,4.859165684825635934e-01,-8.091524105526110011e-01,1.601358841490737595e+00,1.389471180457169386e-01,-1.923547343357147332e-01,-2.736741440806922041e-02,-1.991628828353088076e+00,1.348645839694860016e-01
-9.644616244197473653e-01,-7.455223197185909534e-01,-1.028025335063224854e-02,-8.237348424136232694e-01,1.125101451453343504e+00,4.871279233789063134e-01,5.172853899672088529e-01,5.125848973513581763e-02,5.055104251898648871e-01
-2.546735382373570000e-01,-1.006809707936247467e+00,4.647694816642315430e-01,1.297186035825568462e+00,3.257343985892806604e-01,-1.333964155088335490e-01,1.387592852360311824e+00,3.853281099584081049e-01,5.555063300162222939e-01
1.840391237512528200e+00,-1.715705169533493779e-01,1.264649107826025798e+00,-1.620295353882363343e-01,-2.646612208035769020e-01,-2.041648380653078743e+00,1.016779475636893221e-01,7.365091470773716953e-01,8.363229630298194550e-01
5.526058998062409744e-01,-5.273551243419205559e-01,3.002156697810062086e-02,-1.064015857060444548e+00,-1.644883187800745494e+00,-1.349064342254267246e-01,-2.691776837233038622e-01,4.472140837180570982e-01,7.740606874121982450e-01
-3.025610028271286112e-01,-5.272111196907085517e-01,5.988989204562278346e-01,1.483483470605685195e+00,1.301564459008135222e+00,6.370853009509514810e-03,-1.045166628167244927e+00,3.942328135953139800e-01,4.850362637236274033e-01
4.499121000833657402e-01,-8.758060375244796081e-01,1.615809988611989878e+00,1.936328185522333323e+00,7.592943966642027309e-01,1.530253427750327688e+00,3.874411151067453513e-02,3.778895539687653127e+00,2.832303931251758389e+00
4.262279478604455440e-01,-4.375419823422919963e-02,-7.403680562411651955e-01,-5.209100483245109325e-01,-8.204040131931709112e-01,-8.927084991143645343e-02,-1.128681952392135424e+00,-3.013169725115154574e-01,6.344667259716318952e-02
-3.276689298626571101e-01,-7.840638101414507677e-01,-2.253634292398479146e-03,5.170153946537414669e-01,-3.585990248889346366e-01,-2.246340027104806181e-01,6.433341685318210157e-01,-6.598225368041927830e-01,1.761878156699094866e-01
-9.293309290962440405e-01,-9.683895482800298771e-01,1.197301912216256342e-01,-1.355279013385969566e+00,1.343085951590051730e+00,5.253176795421757861e-01,-7.982042771352002020e-02,-1.092394981803475676e-02,4.457414768531670624e-01
1.259236525665590412e+00,-4.141918628807246816e-01,1.182952248846116383e+00,2.165927471245675806e-01,-3.472426902858536391e-01,4.998571125315368624e-01,-4.114075218559509750e-01,-7.732615330506399376e-01,5.137743721215892734e-01
2.661025950350605074e-01,-6.131780615866634365e-01,1.069773791541944741e-01,-8.390528798876907279e-01,-1.497838518100046867e+00,1.102187079055160362e-01,-3.561960699164074540e-01,6.150098982606572173e-01,-3.095458292146317097e-02
1.428900046555471870e-01,-3.928428764241482796e-01,-1.155647195962929974e+00,1.424855055860493547e+00,-3.214982356884038550e-01,1.177602782002052484e+00,9.010425485473996243e-01,9.238716416526489006e-01,-2.004683799211184059e-01
1.081372184536964209e-01,4.019522308151083356e-01,-3.892604681845330816e-01,1.908972634964702042e+00,1.133559505697164127e+00,-6.849911455988924036e-01,-1.151820669619735726e+00,2.753691579617222884e-01,-1.316070421081266151e+00
1.809346028309212207e-01,-3.309329037801109763e-01,-6.705787526428902412e-01,1.867747929286169839e+00,3.350229809462640373e-01,2.188362663957307941e+00,2.568094898508425095e-01,2.945465980017095031e+00,-1.517653375272632887e+00
-8.847792766900595129e-01,1.033088862042600864e+00,-1.440141492849918436e-01,-2.495378102701467093e-01,-9.313538064665732863e-01,-1.109804496990477313e-01,1.660561150605896485e-01,5.094626859498315730e-01,-7.884391897500991897e-01
-1.308419176390276384e+00,-1.326969513791310451e+00,-1.074390468627314910e+00,-1.930622702928385337e+00,3.452852808207908186e+00,-2.825266872623984071e-02,-3.688767101086676270e-01,-9.699656791197981687e-02,-1.612757591968869697e-01
-8.837577265858289621e-01,1.186075812944532126e+00,2.529434099769472741e-02,7.555637699615752600e-01,-6.364778821733008130e-02,6.702321390822093888e-04,3.194004924755904917e-01,-3.688536054471544534e-01,-6.140913877379421404e-01
-8.278859043948930685e-01,3.920246193180683680e-01,-4.388055528283081874e-01,-2.524935773369262892e-01,-1.028619484209303270e+00,-1.200602782917203487e-01,3.675513081342337562e-01,5.254390090581163575e-01,-7.823574792372461895e-01
-1.089287774864654113e+00,3.615717215283277830e-01,1.305312559900032032e-01,-4.610368858612453602e-01,1.709966711181198640e-01,3.442482982846870043e-01,1.527219037305383997e+00,8.135882461838267465e-02,4.419031848199657664e-01
8.390203704406082874e-01,-3.058631139292962153e-01,1.945489850458489642e-02,6.240857973834086359e-01,-2.754504164059729532e-01,-1.959637392782434540e-01,2.634930965482489840e-01,-3.136711532439519168e+00,1.514542012518197867e+00
-7.230371885175095326e-01,-3.611722878246988455e-01,-4.722039775537562045e-01,1.183547454115835285e+00,9.655919832830160698e-02,3.152811322370299152e+00,1.121641509104215118e+00,1.346998090702865358e+00,1.859818515250273530e+00
-3.842126338876307168e-01,-7.055002145019393378e-01,-6.255369984083355428e-01,1.628809990245720929e+00,-2.199332382370916550e-01,-2.977956251920882424e-01,1.795302210601128046e+00,-2.453369325896784137e+00,-1.070899668436789742e+00
-1.476729130384175359e-01,-1.900055642570402936e-01,-5.046156151247476185e-01,-6.918416257429194083e-01,-1.349117442921910381e+00,-6.597162126038668140e-01,-5.962301966722631796e-01,6.847942268362773588e-02,-7.154284412155040851e-01
3.249895520403623950e-01,6.250666005143464821e-01,-9.099900073830504699e-01,-5.776513704636255797e-01,-5.224343730116953743e-01,1.011151081658877571e+00,-1.551436462655857662e+00,2.426375387792002736e-01,1.505748835189914203e+00
-3.289352453061440418e-01,-8.451570110269076563e-01,-1.695129996174070397e-01,1.401412393659348554e+00,-6.097308647586522495e-02,-2.718350276748711103e-01,1.645208345572693576e+00,4.385113177682585794e-01,-7.875877248888473181e-01
5.243223074519244298e-01,1.076506321103503083e+00,-1.469632615860748004e+00,-2.859083077439351084e-01,9.019310132828034510e-02,1.732025360785394152e+00,-1.213196112264220972e+00,-9.549230230680604281e-01,3.372147404767571466e-01
-7.071872594970557424e-01,-4.874653610099858869e-01,-3.051471862389849576e-01,-7.922153034245942305e-01,-9.985637943706645592e-01,1.007262582863671430e+00,3.612727046025805411e-01,1.289939908092194443e-01,1.031057097900357045e+00
-7.352582479760652046e-01,-3.949930085293510973e-01,-5.224010146434555635e-01,-3.052049565886066351e-01,-9.825056782351694329e-01,-1.069192510178752359e-01,8.390940660922876493e-01,5.287403247765609660e-01,-7.176028351386094517e-01
-8.537931188794398718e-01,-1.325002114043962065e+00,5.139138367271532948e-01,-1.358278050289849492e+00,2.775216813010785266e+00,-3.309849333770235602e-01,-1.126249319820744610e+00,-2.811294427992674233e-02,-3.799423908233081626e-01
1.853601730222461941e-01,1.507257928239392974e+00,-1.330916405229097377e+00,1.247488089542032386e+00,9.864395290938953176e-01,1.961474587320684693e+00,-8.647492640810340303e-01,1.210752934088522359e+00,-1.727196124037986058e+00
-1.201229001834157595e+00,1.828164680258942631e+00,1.006959138706388313e+00,-3.832398660666674894e-01,1.994749164633472238e-01,3.409646535881428187e-01,1.593085463959344583e+00,4.636517107534088300e-02,4.525050354238925321e-01
1.121570988537258923e-01,-8.984636197880671582e-02,-9.768854728548518329e-01,3.889855028058408770e-01,-5.275767167985141448e-01,2.063136516916433405e-01,-5.995270490762693028e-01,-1.828390280376118060e+00,-1.772057119334533373e-02
-5.507369275608818837e-01,4.957679947955536681e-01,-6.327588992233383891e-01,-4.754208219897496646e-01,-1.193382060925234578e+00,6.303424707162204044e-01,-7.605713248887066014e-01,2.422552903832221605e-01,-4.342983925255177735e-01
2.314155581109489657e-01,1.221897487996163045e+00,-1.107002947791727587e+00,-3.376076128682195532e-01,-1.373103532339888799e-01,1.004696397406257047e+00,-1.511765187174701319e+00,-6.983029416179818982e-01,7.706394346879558155e-01
-8.073202314521149559e-01,2.738233625320067866e-01,-3.667923252741613904e-01,-3.428089594872036350e-01,-9.334104394173602381e-01,-1.014774966580806320e-01,2.148218950920506021e-01,-1.379956643643748260e-01,-8.496224839451803623e-01
-3.047026738928194090e-01,-7.610501962385124441e-01,3.831988377381121413e-01,-5.962225692229640162e-01,-7.946929226508029354e-01,-2.683247773703467121e-01,-4.267667823609154476e-02,1.839143400513440496e-01,1.984312827726040368e-02
-4.619684668596037436e-01,5.370775187752450941e-02,-2.679367224659147118e-01,-2.165838911591795868e-01,-6.815466955554537742e-01,-2.033663816669108448e-01,-8.848251504773978482e-01,-2.667823748587267452e-01,1.225486999459290294e+00
3.266691392351361301e-01,2.224538915615703327e-01,-1.512796922811422418e+00,-9.801098963371976391e-02,-5.942425251970613331e-01,-1.066030214423766172e-02,-6.870779412767799021e-01,7.228643858873643468e-01,1.779780565537923520e+00
-9.443010897050914121e-01,2.085771891933415390e+00,7.563301554054739917e-01,-4.073688478065703444e-01,-4.166490188496776992e-01,5.513184650716105445e-02,-4.182599298123882425e-01,-2.284240603518565282e-01,9.062924405030517994e-01
-6.426453313161571979e-01,-6.761942650295037494e-01,1.742083713803869727e-01,-5.936367842287139096e-01,-2.707545317867287790e-02,4.294545163102527624e-02,-3.308037602259706333e-01,4.710006356215435952e-01,-6.750882164144214048e-01
-8.196880611395699345e-01,4.136255517315470254e-01,-3.053975945855679219e-01,-2.958837496071703987e-01,-8.741095176685201862e-01,-9.642869737351120185e-02,1.649932165170663600e-01,5.151558809731831001e-01,-7.771233184647379222e-01
-6.015804697795673617e-01,9.630026411270384834e-01,-6.478328406226369074e-01,1.361078237322658646e+00,9.203309319670144317e-02,-2.774661149356262846e-01,-2.510329495161418567e-01,-5.350321562257168845e-02,-1.031303796076688872e+00
4.457801308034401444e-01,-1.557926011616936057e-01,-6.872597249090012239e-01,-7.586080326777233651e-01,-1.145784163824947077e+00,1.902985681477767921e+00,-9.572381581950932805e-01,1.229397649668086512e+00,6.725843349063546084e-01
3.483134555142254896e-01,-6.104803303166437267e-01,9.044652656131738633e-01,1.382972915539867342e+00,4.259386697799596444e-01,-6.407012151667962341e-01,-3.285260075563931070e-01,1.462886899899651372e+00,4.507021107815671335e-01
-6.080511114293017938e-01,-1.051945777835023632e+00,1.986845270334937352e-02,-4.362677548029194052e-01,-8.672309572389201859e-01,8.674695713514462420e-03,2.634552383163152101e+00,-1.789101771554165998e-01,1.182807057192008404e+00
-1.061376008808104787e+00,5.393613085762694048e-02,1.636491062026302137e-02,-5.137396884065025260e-01,3.261941924990703345e-01,-6.903694978735723797e-01,1.372424964109797418e+00,8.240669620867209499e-02,-5.517006148962978473e-01
-6.999159401090695454e-01,-6.197878384951234221e-01,-4.343249963095253685e-01,-3.787803129760400900e-01,-9.676218513922817399e-01,-1.007597001301568929e-01,1.162614649785564502e+00,-1.325367683102798289e-01,-7.440479204816815573e-01
-6.025681317358186906e-01,-9.509102023500878298e-01,2.398744215498218313e-01,-5.766395339955939781e-01,-1.413180730499035143e-01,2.568360468848746025e-02,6.188622093142192027e-01,4.726135579055186775e-01,-5.850072524257015072e-01
-2.403780502009073283e-01,-9.077010630296266092e-01,7.985418747096952874e-01,1.037598770958523930e+00,5.273033872146782874e-01,-1.605223072423823671e-01,7.192530111476831411e-01,-2.080428692972213334e+00,-1.039366464776592336e+00
-4.316085406429759908e-01,-3.990993510968970925e-01,-5.716447514912208483e-01,-4.740872290321461180e-01,-1.249521118299770084e+00,-3.515603360245099229e-01,-1.965651693955416390e-01,2.297889397170738146e-01,-8.250518845961012093e-02
-6.505505340279554849e-01,-5.509190674300967761e-01,2.203904968204347947e-01,3.603145455106290806e-02,4.904970606903026886e-01,2.055336971125877044e-01,-4.095426959332799099e-01,-7.937858321603599165e-01,1.076330093522718689e+00
1.214220774351529197e+00,4.557171153009948461e-01,-1.400867137656500061e+00,-7.450160104503349423e-01,-1.718510722921415823e-01,-1.871757020840326247e+00,3.701119798624670845e-03,-1.419794453284763724e+00,-8.455608332494228552e-02
4.146999100402121163e-01,-8.844547805289327824e-01,1.348847010736009544e+00,2.219409831119172616e-01,-7.254400431063667831e-01,-7.250412244274887508e-01,4.178928826501287497e-01,-6.405438398798282140e-01,8.916398495147769276e-01
-7.909394785340803091e-01,2.551545027077662398e-01,-1.956321263434195046e-01,-4.047103911098693385e-01,-7.214418887561916405e-01,-6.864957356090167773e-02,-4.398714213952647362e-02,-1.515436248064162827e-01,-8.401533937004270758e-01
-1.226405391052923649e-01,-2.918820490490515174e-01,-3.793247393418752722e-01,-7.278378066981443517e-01,-1.263589482098042893e+00,5.021576852128148971e-01,-9.668902475511476080e-01,3.690794905471231346e-02,1.823855866224372679e+00
4.188686855410391985e+00,1.261301355088431109e+00,-8.704526908585361600e-01,-2.868543644925455549e+00,1.216829934518691925e+00,-4.211020483417850513e-01,2.860340682453924366e+00,-3.215108229771150294e-01,5.176397722748981023e-01
-8.508310046081785094e-01,7.173683577666563060e-01,-2.145491237149649011e-01,-3.260396483603821283e-01,-9.255830115191052698e-01,-9.893909803528701252e-03,1.090820905046738232e-01,-1.711348583734380868e-01,8.741536646516969711e-01
-1.308419176390276384e+00,-1.326969513791310451e+00,-1.074390468627314910e+00,-1.930622702928385337e+00,3.452852808207908186e+00,-2.825266872623984071e-02,-3.688767101086676270e-01,-9.699656791197981687e-02,-1.612757591968869697e-01
-3.974947171896030529e-01,-4.728435496422801476e-01,-3.318590791115949568e-01,1.869371231371849962e-01,-5.945166526382807959e-01,-2.615117107230691129e-01,-1.288886998234007319e-01,-1.969923663656849844e-01,6.072642260973153822e-02
-1.093925756505240487e+00,4.061123003067715898e-01,1.536089443324255288e-01,-4.523241319474355371e-01,1.958769416839002409e-01,-7.108963723765462372e-01,1.523233855806223058e+00,8.194896156555014910e-02,-5.592221595687139057e-01
-6.496788026813784533e-01,-8.048634995646243295e-01,-1.099248534929364723e-01,-4.494436090457228916e-01,-5.569893134488348441e-01,-3.926137691661011481e-02,9.575436828103482956e-01,4.995321050210319580e-01,-6.234699941557123593e-01
8.062746626099051017e-01,2.337980613231780899e-02,1.060170072402370350e-01,1.139512736092780587e+00,6.709828362333782881e-01,-1.174076086456902424e+00,-8.449516975326091250e-01,5.862171972850372947e-01,3.170405807887344829e-01
-2.077069002642313034e-01,4.035805170196289371e-01,-3.376916072111859068e-01,-3.806335587811895960e-01,-6.429457391570122526e-01,-5.706161224519408215e-01,-1.593057120821533168e+00,6.753170352729443993e-01,-6.075433967805383695e-01
-8.736046322074505488e-01,1.129192149843648574e+00,1.430219200411983194e-01,-3.743660613051360553e-01,-6.893943030988755050e-01,2.250192160213696987e-02,-1.644535937264305636e-01,-1.936311235102812500e-01,8.859503953453053970e-01
1.839794666816767732e+00,5.027959100114343105e-01,-1.198372390238904073e+00,-3.870624522986276239e-01,5.149887142173357191e-01,6.028058318213573852e-01,7.090098423945262462e-01,1.220045786958791512e+00,-9.309246676479874250e-01
-6.162606564258770181e-01,-9.550382533316220668e-01,6.650560559366407165e-02,-4.825507827628575663e-01,-4.727498443417326723e-01,-2.625266668836418252e-02,1.350391373681652851e+00,4.901425992776191065e-01,-5.615047059767382942e-01
-6.398155046439029103e-01,1.429599455791964457e+00,-2.557489929065968615e-01,-5.038993434747105482e-01,-9.335625993442956405e-01,-3.305200587207841045e-01,-1.087241814275644369e+00,1.980047388935697872e-01,-1.282644147758477682e-01
-2.111412336477667129e-01,1.027598041899989156e-01,-8.044812406937084104e-01,-6.921302890063475433e-01,-1.244428121268938758e+00,-6.550619169810244502e-01,-1.135357674382059701e+00,4.669858812346555643e-01,-7.178648672348508786e-01
-9.344380037859724430e-02,-5.047550261391390292e-01,-4.715921773160038355e-01,1.012710126473714389e+00,-3.370225753790104251e-01,-5.265561150911117760e-01,3.465702602919091824e-01,-2.288790208690107963e+00,-5.200672553686881416e-01
-1.308419176390276384e+00,-1.326969513791310451e+00,-1.074390468627314910e+00,-1.930622702928385337e+00,3.452852808207908186e+00,-2.825266872623984071e-02,-3.688767101086676270e-01,-9.699656791197981687e-02,-1.612757591968869697e-01
-1.055356701335555147e+00,3.646059012376149155e+00,1.651214392700251610e+00,1.644841638928270067e+00,1.388687421797185184e+00,1.825099944494451842e-01,-7.821229129954870851e-02,-1.985583843586736785e+00,-4.646149820300521927e-01
-9.012134428348085313e-01,1.519779115697205585e+00,4.087996624197522966e-01,-3.930022997218937109e-01,-5.601082003050307234e-01,3.858286564265085011e-02,-2.890685995624056037e-01,-2.090208484067538619e-01,8.951602320772436006e-01
9.059478608190556503e-01,-2.701831838066817704e-01,7.902867887287473581e-01,1.232910576024889515e+00,4.489334776516942793e-01,-2.309169585944013947e-01,-4.225211811300747522e-01,6.049827017038831301e-01,-6.242838134461577981e-01
1.815081958882016178e+00,1.128894966804590005e-01,1.321141288563216332e+00,8.751911332028499135e-01,9.169615366406812518e-01,-1.891828630588333393e+00,-5.719715267433880257e-01,1.285237591257549106e+00,1.120062092089923134e+00
-3.181650133569443040e-01,-7.755071952647331068e-01,1.903416090506372116e-01,-5.871012572753739889e-01,-8.785474089696601041e-01,7.059755943310889181e-01,-1.804506272790075139e-01,2.107500127998930550e-01,-3.079642554348260841e-01
-1.308419176390276384e+00,-1.326969513791310451e+00,-1.074390468627314910e+00,-1.930622702928385337e+00,3.452852808207908186e+00,-2.825266872623984071e-02,-3.688767101086676270e-01,-9.699656791197981687e-02,-1.612757591968869697e-01
-7.766800880953282915e-01,1.771027786910740753e-02,-3.890527336153425941e-01,-3.712066425148579651e-01,-8.869366789193061651e-01,2.278577337642694566e-03,2.303817627719679517e-01,-1.641728085623318234e-01,8.964000419979257783e-01
1.958465403161025797e+00,2.916643033662566498e-01,-1.382576047680413311e-01,-7.740005066138305745e-01,1.206939714889982695e-01,-2.967347202989997212e-01,-1.323339481151723784e-01,-5.267487489703220893e-01,7.240023778532196363e-01
-1.072569457746258781e+00,1.703791233690210294e-01,5.617357954663300401e-02,-4.901825317276264915e-01,2.726727379481603819e-01,-6.986579865672981615e-01,1.432557160436903843e+00,8.285976236399560102e-02,-5.549533618549649105e-01
1.815643072750131592e+00,6.263272844928383654e-01,-1.365901811713217562e+00,7.877458826558915161e-01,1.617935907942700702e+00,-2.179341136528445411e-01,5.111278272083529250e-01,-1.934135083656923104e+00,-2.269403066754191178e-01
-1.150060541878817483e-01,-2.504965393347337588e-01,-3.282874238341885187e-01,7.898675529815036844e-01,-5.320719197311121751e-02,-4.907932652769340098e-01,-7.975283637182872809e-01,1.002142484787964305e+00,-2.889950436779634702e-01
1.296297475585780790e+00,1.730920589231543516e-01,-1.002029477638548771e+00,2.140030434942181703e-01,2.032146558014996107e-01,2.049134811830310543e+00,2.573562499044620422e-01,9.205577587459268241e-01,-2.447044751486158631e+00
-7.902730593267807968e-02,-1.279208245520905951e+00,2.271659607406613990e+00,-1.000405925453411671e+00,7.085849684720659791e-01,-9.621848820831075538e-03,-2.066404258827053475e+00,7.260092838714772567e-02,6.285172528524114732e-02
-6.743260211964406947e-01,-3.986644172729086333e-01,2.156510355475733109e-01,-5.874549315691603990e-01,6.674496151504195071e-04,4.530640344789881729e-02,-6.274353979044855478e-01,4.679461689267927493e-01,-7.049328262467153827e-01
-1.442791841773122252e-01,-1.124507313377911544e+00,1.656024158207326513e+00,1.661636807169613594e-01,9.652853886460289745e-01,-6.963493423254595027e-02,-1.141156705003211647e+00,-7.388244069889883248e-01,-1.087615130401738517e+00
-3.439802466412825166e-01,1.131667750219998547e+00,-7.966052435710305746e-01,-7.648320096847031069e-01,-1.054533113406046052e+00,-5.901514913397563067e-01,-1.493641977854184288e+00,4.190856404789235212e-02,2.768523953239344082e-01
-1.529532813616983900e-01,-1.096424774006369562e-01,-5.132968404187658873e-01,3.623344953761885312e-02,-7.079580785867140014e-01,5.074387924324642585e-01,-8.661023452989751181e-01,5.277197325065813294e-01,1.002698048534301334e+00
-2.268601887059388533e-01,-9.535004901980026482e-01,7.584377091698918383e-01,1.996820551576437675e+00,1.277790145227241325e+00,4.935003350471775185e+00,3.964566725975143813e-01,2.006230888103394783e+00,-6.483203154629783027e-01
-8.938410139613364169e-01,-1.151389705762164040e+00,2.883216415189769344e-01,-1.527221641317660028e+00,1.860230308884111228e+00,6.006620825580578638e-01,-6.005233294463823146e-01,-3.672124360103391771e-02,4.826383975592186681e-01
